x,y,vx,vy,rho,e,P
0.862502,0.555139,4.31337e-05,-0.000286145,12.7971,1.79494,15.3133
0.88751,0.555146,0.00043439,8.25882e-05,12.7893,1.795,15.3045
0.912498,0.555144,-0.000110054,-2.20787e-05,12.7968,1.795,15.3135
0.937505,0.555142,0.000203433,-0.000101224,12.7878,1.79499,15.3026
0.962527,0.555142,0.00106267,-6.12266e-05,12.7771,1.79499,15.2898
0.987587,0.555168,0.00552188,0.00161126,13.083,1.79553,15.6606
1.0109,0.555541,-0.0731967,0.0229153,11.3723,1.79386,13.6002
0.00167816,0.577582,0.0783695,0.0116402,12.46,1.79368,14.8995
0.0246329,0.577243,-0.0221689,-0.00580547,14.6302,1.79575,17.5148
0.0500685,0.577367,0.0044888,0.00106922,12.5269,1.79499,14.9904
0.0749715,0.577347,-0.00163392,-0.000203379,12.8747,1.795,15.4068
0.100002,0.57735,0.000173706,-1.57819e-05,12.7762,1.79499,15.2887
0.125,0.577351,7.7581e-06,1.43455e-05,12.8046,1.79501,15.323
0.149979,0.577353,-0.000871089,3.1491e-06,12.8022,1.795,15.3199
0.175057,0.577407,0.00288012,0.00249186,12.7468,1.79492,15.2531
0.200164,0.577333,0.00714051,-0.000732988,12.8497,2.50005,21.4166
0.224999,0.577349,-0.000132002,-1.73505e-05,12.8072,2.50006,21.3459
0.249996,0.57735,-0.000163844,1.73385e-07,12.7974,2.5,21.3289
0.275,0.57735,1.10113e-05,3.69118e-06,12.7965,2.5,21.3275
0.3,0.57735,1.07322e-06,-5.24177e-08,12.7975,2.5,21.3291
0.325,0.57735,1.25336e-08,-7.40524e-08,12.7973,2.5,21.3289
0.35,0.57735,-1.57876e-08,3.96334e-09,12.7973,2.5,21.3289
0.375,0.57735,-4.90006e-09,-6.48849e-10,12.7973,2.5,21.3289
0.4,0.57735,1.27319e-09,3.85976e-10,12.7973,2.5,21.3289
0.425,0.57735,-1.23617e-10,-4.48866e-11,12.7973,2.5,21.3289
0.45,0.57735,1.67599e-11,2.15569e-13,12.7973,2.5,21.3289
0.475,0.57735,-2.72832e-12,-4.65114e-13,12.7973,2.5,21.3289
0.5,0.57735,1.94813e-13,1.30309e-13,12.7973,2.5,21.3289
0.525,0.57735,-1.59341e-13,1.54943e-14,12.7973,2.5,21.3289
0.55,0.57735,-5.61728e-13,1.8746e-13,12.7973,2.5,21.3289
0.575,0.57735,4.79891e-12,-1.35629e-12,12.7973,2.5,21.3289
0.6,0.57735,-4.10386e-13,-1.50522e-11,12.7973,2.5,21.3289
0.625,0.57735,-1.3445e-10,-1.74335e-10,12.7973,2.5,21.3289
0.65,0.57735,2.45045e-09,-1.8138e-09,12.7973,2.5,21.3289
0.675,0.57735,-9.96502e-09,-1.18064e-08,12.7973,2.5,21.3289
0.7,0.57735,-1.34481e-07,-1.56362e-07,12.7973,2.5,21.3289
0.725,0.57735,2.22782e-06,-1.6138e-06,12.7974,2.5,21.329
0.75,0.57735,-1.37597e-05,-1.57307e-05,12.798,2.5,21.33
0.774998,0.577347,-7.87521e-05,-0.000137184,12.8014,2.5,21.3356
0.799976,0.577334,-0.0012602,-0.000690751,12.8376,2.50007,21.3965
0.824827,0.577438,-0.00776373,0.00369944,12.7964,1.79502,15.3131
0.850005,0.577343,0.000272108,-0.00041608,12.7746,1.79492,15.2862
0.875014,0.577358,0.000620235,0.00034043,12.7882,1.79501,15.3032
0.899997,0.57735,-0.000161461,-9.79307e-06,12.802,1.79501,15.3198
0.925,0.577349,-1.0532e-05,-3.61881e-05,12.7889,1.79499,15.3039
0.950017,0.577346,0.000671418,-0.000162659,12.7872,1.79498,15.3018
0.975052,0.577344,0.00228125,-0.00024487,12.8365,1.79511,15.362
0.999688,0.576934,-0.0112734,-0.0243985,14.5486,1.79554,17.4152
0.0129573,0.599415,0.0190527,-0.0072473,12.9466,1.79545,15.4966
0.0374357,0.599584,-0.00251931,0.00168268,12.7379,1.79515,15.2443
0.0624858,0.599544,-0.000790863,-0.000735446,12.8452,1.795,15.3714
0.0874954,0.599556,-8.96363e-05,6.59986e-05,12.7722,1.79499,15.284
0.112502,0.599556,7.50114e-05,1.70964e-06,12.7973,1.795,15.3141
0.1375,0.599564,-7.97202e-07,0.000332854,12.7896,1.79501,15.3049
0.162525,0.599568,0.00134407,0.000439376,12.7726,1.79496,15.2841
0.18766,0.599469,0.00717931,-0.00383242,12.8265,2.49995,21.377
0.212499,0.599556,-0.000132876,0.000108055,12.8161,2.50011,21.3611
0.237492,0.599556,-0.000378317,-2.99087e-05,12.8005,2.49999,21.334
0.262501,0.599556,5.95002e-05,1.52574e-05,12.7942,2.5,21.3236
0.2875,0.599556,1.23245e-06,-1.07937e-06,12.798,2.5,21.3301
0.3125,0.599556,1.24514e-08,-1.80606e-07,12.7973,2.5,21.3288
0.3375,0.599556,-1.09617e-07,2.83353e-08,12.7973,2.5,21.3289
0.3625,0.599556,-2.22301e-08,-2.96634e-09,12.7973,2.5,21.3289
0.3875,0.599556,9.33521e-09,1.45599e-09,12.7973,2.5,21.3289
0.4125,0.599556,-9.00051e-10,-2.91458e-10,12.7973,2.5,21.3289
0.4375,0.599556,5.36295e-11,1.80572e-11,12.7973,2.5,21.3289
0.4625,0.599556,-1.90198e-11,-1.20978e-12,12.7973,2.5,21.3289
0.4875,0.599556,3.34704e-12,6.19765e-13,12.7973,2.5,21.3289
0.5125,0.599556,-9.54505e-14,-6.6046e-14,12.7973,2.5,21.3289
0.5375,0.599556,-1.83222e-13,3.6153e-14,12.7973,2.5,21.3289
0.5625,0.599556,-8.91393e-14,6.10235e-13,12.7973,2.5,21.3289
0.5875,0.599556,4.19537e-12,6.66947e-12,12.7973,2.5,21.3289
0.6125,0.599556,-8.00809e-11,6.62417e-11,12.7973,2.5,21.3289
0.6375,0.599556,3.66098e-10,4.54599e-10,12.7973,2.5,21.3289
0.6625,0.599556,4.25182e-09,5.89169e-09,12.7973,2.5,21.3289
0.6875,0.599556,-7.69445e-08,6.37328e-08,12.7973,2.5,21.3289
0.7125,0.599556,9.16339e-07,6.12886e-07,12.7974,2.5,21.3289
0.7375,0.599556,-1.08479e-05,7.2716e-06,12.7975,2.5,21.3291
0.762498,0.599556,-9.85795e-05,-1.01985e-06,12.7933,2.49999,21.3221
0.787519,0.599544,0.000846194,-0.000460346,12.806,2.50001,21.3434
0.812447,0.599492,-0.00272135,-0.00292566,12.868,2.50011,21.4477
0.837331,0.599583,-0.00728627,0.00113905,12.7397,1.79495,15.2447
0.86251,0.599559,0.000494122,0.000127016,12.7828,1.79495,15.2964
0.887502,0.599555,4.99708e-05,-6.82596e-05,12.7999,1.79501,15.3173
0.912498,0.599555,-7.61814e-05,-1.79186e-05,12.7921,1.795,15.3079
0.937505,0.599553,0.000203595,-0.000108343,12.7889,1.79499,15.304
0.962528,0.599554,0.00107016,-6.03165e-05,12.7769,1.79499,15.2896
0.987587,0.599579,0.00552183,0.00161158,13.083,1.79553,15.6607
1.0109,0.599953,-0.0731973,0.0229154,11.3723,1.79386,13.6002
0.00167816,0.621994,0.0783695,0.0116401,12.46,1.79368,14.8995
0.0246329,0.621654,-0.0221685,-0.00580574,14.6302,1.79575,17.5148
0.0500685,0.621778,0.00448998,0.00106885,12.527,1.79499,14.9905
0.0749711,0.621758,-0.00165322,-0.000202294,12.8749,1.795,15.4069
0.100001,0.621761,0.000148933,-1.51554e-05,12.7759,1.79499,15.2884
0.125003,0.621761,0.000108703,-4.08561e-05,12.802,1.79501,15.3198
0.149979,0.621771,-0.00089685,0.000377831,12.789,1.795,15.3042
0.175043,0.621794,0.00216355,0.00135612,12.7164,1.79491,15.2165
0.200182,0.62171,0.00809749,-0.00245594,12.8292,2.49996,21.3817
0.224992,0.621762,-0.000540104,3.79123e-05,12.832,2.50009,21.3874
0.249998,0.621761,-3.76173e-05,-7.81212e-06,12.7916,2.5,21.3192
0.275,0.621762,8.14884e-06,-8.13856e-06,12.7979,2.5,21.3298
0.3,0.621762,1.47889e-06,4.32751e-07,12.7973,2.5,21.3288
0.325,0.621762,-2.60918e-07,1.66959e-07,12.7973,2.5,21.3289
0.35,0.621762,-6.3857e-08,-1.99149e-08,12.7973,2.5,21.3289
0.375,0.621762,2.16792e-08,2.44455e-09,12.7973,2.5,21.3289
0.4,0.621762,-1.97499e-09,-9.5099e-10,12.7973,2.5,21.3289
0.425,0.621762,1.42056e-10,1.51112e-10,12.7973,2.5,21.3289
0.45,0.621762,-6.83602e-11,-9.2173e-12,12.7973,2.5,21.3289
0.475,0.621762,1.32014e-11,1.38944e-12,12.7973,2.5,21.3289
0.5,0.621762,-4.37074e-13,-3.62238e-13,12.7973,2.5,21.3289
0.525,0.621762,-5.1671e-14,-3.26064e-15,12.7973,2.5,21.3289
0.55,0.621762,-1.41204e-13,-2.47808e-13,12.7973,2.5,21.3289
0.575,0.621762,2.58181e-12,-2.41808e-12,12.7973,2.5,21.3289
0.6,0.621762,-1.34008e-11,-1.72528e-11,12.7973,2.5,21.3289
0.625,0.621762,-1.32785e-10,-2.20408e-10,12.7973,2.5,21.3289
0.65,0.621762,2.38023e-09,-2.40383e-09,12.7973,2.5,21.3289
0.675,0.621762,-2.77269e-08,-2.35594e-08,12.7973,2.5,21.3289
0.7,0.621762,3.96788e-07,-1.81994e-07,12.7973,2.5,21.3289
0.725,0.621762,3.79819e-06,1.53687e-06,12.7976,2.5,21.3294
0.749999,0.621763,-5.62451e-05,2.84331e-05,12.7983,2.5,21.3306
0.774998,0.621764,-4.18672e-05,0.000139419,12.8056,2.5,21.3427
0.799957,0.621723,-0.00222927,-0.00171265,12.8057,2.50005,21.3432
0.824854,0.621821,-0.00641342,0.00235137,12.7497,1.79497,15.2569
0.850002,0.621756,4.33021e-05,-0.000314248,12.797,1.79494,15.3133
0.87501,0.621763,0.000443229,6.90966e-05,12.789,1.79501,15.3042
0.899998,0.621761,-0.000103486,-1.69202e-05,12.7978,1.795,15.3147
0.925,0.621761,-6.00157e-06,-3.97715e-05,12.7903,1.79499,15.3056
0.950017,0.621758,0.000680863,-0.000156477,12.7869,1.79498,15.3015
0.975052,0.621756,0.00227964,-0.000244386,12.8366,1.79511,15.3621
0.999688,0.621346,-0.0112743,-0.0243986,14.5486,1.79554,17.4152
0.0129573,0.643826,0.0190529,-0.00724722,12.9466,1.79545,15.4966
0.0374357,0.643996,-0.00251797,0.00168255,12.7379,1.79515,15.2443
0.0624858,0.643955,-0.000791771,-0.000734587,12.8453,1.795,15.3715
0.0874951,0.643968,-0.000100924,6.68685e-05,12.7725,1.79499,15.2844
0.112501,0.643967,3.32517e-05,-4.08369e-05,12.7977,1.795,15.3145
0.1375,0.643969,3.95979e-05,2.48364e-05,12.8007,1.79501,15.3183
0.16248,0.643971,-0.000836361,2.30385e-05,12.8067,1.795,15.3253
0.187538,0.64399,0.00192013,0.000826969,12.7352,1.79491,15.2391
0.212684,0.643917,0.00819067,-0.00245438,12.8263,2.49997,21.3769
0.237495,0.643968,-0.000402398,9.20836e-05,12.8287,2.5001,21.382
0.262497,0.643967,-9.54516e-05,-4.06512e-05,12.7945,2.5,21.3241
0.2875,0.643968,1.14235e-05,-3.00903e-06,12.7969,2.5,21.3281
0.3125,0.643968,1.25689e-06,7.46671e-07,12.7974,2.5,21.3291
0.3375,0.643968,-1.6464e-07,4.4313e-08,12.7973,2.5,21.3289
0.3625,0.643968,4.26524e-09,-4.14995e-09,12.7973,2.5,21.3289
0.3875,0.643968,-5.44434e-09,-3.75733e-09,12.7973,2.5,21.3289
0.4125,0.643968,1.60246e-09,5.98489e-10,12.7973,2.5,21.3289
0.4375,0.643968,-2.34002e-10,-5.07487e-12,12.7973,2.5,21.3289
0.4625,0.643968,2.75338e-11,1.13381e-12,12.7973,2.5,21.3289
0.4875,0.643968,-2.71946e-12,-1.73173e-12,12.7973,2.5,21.3289
0.5125,0.643968,2.80792e-13,1.64975e-13,12.7973,2.5,21.3289
0.5375,0.643968,-1.34047e-13,9.86107e-14,12.7973,2.5,21.3289
0.5625,0.643968,4.82305e-13,6.51228e-13,12.7973,2.5,21.3289
0.5875,0.643968,4.17149e-12,8.22656e-12,12.7973,2.5,21.3289
0.6125,0.643968,-7.34546e-11,9.04041e-11,12.7973,2.5,21.3289
0.6375,0.643968,8.04074e-10,8.71844e-10,12.7973,2.5,21.3289
0.6625,0.643968,-1.53601e-08,5.32987e-09,12.7973,2.5,21.3289
0.6875,0.643968,-1.18846e-07,-7.44071e-08,12.7973,2.5,21.3289
0.7125,0.643968,2.4047e-06,-9.81091e-07,12.7974,2.5,21.329
0.7375,0.643967,-1.52453e-05,-1.37901e-05,12.798,2.5,21.33
0.762498,0.643965,-1.7863e-05,-7.63789e-05,12.8098,2.50001,21.3497
0.787457,0.643919,-0.00221849,-0.00227859,12.8255,2.50005,21.3763
0.81235,0.644019,-0.006593,0.00187383,12.7671,1.79497,15.2778
0.837501,0.643961,3.68572e-05,-0.000348856,12.7919,1.79495,15.3072
0.862514,0.643973,0.000659169,0.000268062,12.7849,1.795,15.2993
0.887498,0.643967,-0.000127794,-3.4255e-05,12.8024,1.79501,15.3203
0.912498,0.643967,-6.56467e-05,-1.96938e-06,12.791,1.795,15.3065
0.937506,0.643965,0.000210524,-0.00010397,12.789,1.79499,15.3041
0.962528,0.643965,0.0010699,-6.14422e-05,12.777,1.79499,15.2897
0.987587,0.643991,0.00552135,0.00161116,13.083,1.79553,15.6607
1.0109,0.644364,-0.0731977,0.0229152,11.3723,1.79386,13.6002
0.00167816,0.666405,0.0783695,0.0116401,12.46,1.79368,14.8995
0.0246329,0.666066,-0.0221682,-0.00580581,14.6302,1.79575,17.5148
0.0500686,0.66619,0.00449161,0.00106956,12.5269,1.79499,14.9905
0.0749711,0.66617,-0.00165054,-0.000196028,12.8749,1.795,15.407
0.100001,0.666173,0.00012129,4.47666e-06,12.7756,1.79499,15.2881
0.125003,0.666173,9.06098e-05,-6.03511e-06,12.7963,1.795,15.3129
0.15,0.666178,-3.14846e-06,0.000179184,12.796,1.79501,15.3126
0.174979,0.666183,-0.000884073,0.000363172,12.797,1.795,15.3138
0.200039,0.6662,0.00200688,0.00103468,12.7315,1.79491,15.2346
0.225184,0.666122,0.00815641,-0.00250194,12.8287,2.49998,21.381
0.249994,0.666173,-0.000416712,7.94718e-05,12.8287,2.5001,21.3821
0.274997,0.666173,-9.3976e-05,-3.4973e-05,12.794,2.5,21.3234
0.3,0.666173,1.16994e-05,-3.02515e-06,12.797,2.5,21.3283
0.325,0.666173,1.28637e-06,5.93635e-07,12.7974,2.5,21.3291
0.35,0.666173,-9.83157e-08,7.07539e-08,12.7973,2.5,21.3289
0.375,0.666173,-3.37799e-08,-1.4287e-08,12.7973,2.5,21.3289
0.4,0.666173,1.63781e-09,-5.43818e-10,12.7973,2.5,21.3289
0.425,0.666173,7.74647e-10,1.45163e-10,12.7973,2.5,21.3289
0.45,0.666173,-4.87435e-11,3.05411e-11,12.7973,2.5,21.3289
0.475,0.666173,-1.09168e-11,-6.40142e-12,12.7973,2.5,21.3289
0.5,0.666173,2.61172e-13,-1.13822e-13,12.7973,2.5,21.3289
0.525,0.666173,1.97997e-13,4.96773e-14,12.7973,2.5,21.3289
0.55,0.666173,-1.21838e-13,-3.05814e-13,12.7973,2.5,21.3289
0.575,0.666173,2.30589e-12,-3.34591e-12,12.7973,2.5,21.3289
0.6,0.666173,-2.12329e-11,-3.0968e-11,12.7973,2.5,21.3289
0.625,0.666173,5.68162e-10,-1.59331e-10,12.7973,2.5,21.3289
0.65,0.666173,3.03451e-09,2.83488e-09,12.7973,2.5,21.3289
0.675,0.666173,-8.10776e-08,4.28054e-08,12.7973,2.5,21.3289
0.7,0.666173,1.03231e-06,6.93967e-07,12.7974,2.5,21.329
0.725,0.666173,-1.89437e-05,-2.30612e-06,12.7977,2.5,21.3295
0.749999,0.666172,-4.90315e-06,-3.73481e-05,12.8081,2.50001,21.3469
0.774958,0.666127,-0.00219963,-0.00215493,12.8194,2.50005,21.3661
0.799848,0.666231,-0.00666547,0.00217014,12.758,1.79497,15.2668
0.825002,0.666172,7.56583e-05,-8.35943e-05,12.7884,1.79495,15.3031
0.850015,0.66618,0.000679054,0.000314792,12.7876,1.795,15.3026
0.874998,0.666173,-0.000131521,-5.4639e-05,12.8031,1.79501,15.3211
0.899998,0.666173,-5.93184e-05,5.97874e-06,12.7913,1.795,15.3069
0.925,0.666172,-4.23309e-06,-4.60698e-05,12.7917,1.79499,15.3074
0.950017,0.66617,0.000688631,-0.000157256,12.7867,1.79498,15.3013
0.975052,0.666167,0.00227887,-0.000244722,12.8366,1.79511,15.3622
0.999688,0.665757,-0.0112749,-0.0243985,14.5486,1.79554,17.4152
0.0129573,0.688238,0.0190528,-0.00724744,12.9466,1.79545,15.4966
0.0374357,0.688407,-0.0025175,0.00168193,12.7379,1.79515,15.2443
0.0624858,0.688367,-0.000789551,-0.000735331,12.8453,1.795,15.3716
0.0874947,0.68838,-0.0001175,7.02947e-05,12.7728,1.79499,15.2847
0.1125,0.688379,-1.28795e-05,-3.51046e-05,12.7976,1.795,15.3144
0.137503,0.688378,0.000134226,-3.6204e-05,12.7946,1.795,15.3109
0.162499,0.688382,-1.17163e-05,0.000115918,12.8,1.79501,15.3175
0.187479,0.688388,-0.000891725,0.000313485,12.7998,1.795,15.3171
0.212539,0.688406,0.00199817,0.00102076,12.7319,1.79491,15.2351
0.237684,0.688328,0.00815776,-0.00249545,12.8281,2.49998,21.3799
0.262494,0.688379,-0.000417588,8.02525e-05,12.8287,2.5001,21.3821
0.287497,0.688378,-9.30263e-05,-3.59189e-05,12.794,2.5,21.3233
0.3125,0.688379,1.19709e-05,-3.65274e-06,12.797,2.5,21.3282
0.3375,0.688379,1.21123e-06,7.06278e-07,12.7974,2.5,21.3291
0.3625,0.688379,-1.11846e-07,4.99623e-08,12.7973,2.5,21.3289
0.3875,0.688379,-2.47388e-08,-1.15162e-08,12.7973,2.5,21.3289
0.4125,0.688379,2.12571e-10,-1.27572e-09,12.7973,2.5,21.3289
0.4375,0.688379,9.97977e-10,2.7848e-10,12.7973,2.5,21.3289
0.4625,0.688379,-1.05115e-10,1.46042e-11,12.7973,2.5,21.3289
0.4875,0.688379,-3.43671e-12,-3.84346e-12,12.7973,2.5,21.3289
0.5125,0.688379,-3.34937e-14,-3.66158e-13,12.7973,2.5,21.3289
0.5375,0.688379,2.68329e-13,3.08831e-13,12.7973,2.5,21.3289
0.5625,0.688379,8.49772e-13,1.81559e-12,12.7973,2.5,21.3289
0.5875,0.688379,-2.79656e-11,-9.34466e-12,12.7973,2.5,21.3289
0.6125,0.688379,-1.36889e-10,-2.17711e-10,12.7973,2.5,21.3289
0.6375,0.688379,3.62912e-09,8.69024e-10,12.7973,2.5,21.3289
0.6625,0.688379,-2.09186e-08,-8.77254e-09,12.7973,2.5,21.3289
0.6875,0.688379,9.38965e-07,-1.49697e-07,12.7974,2.5,21.329
0.7125,0.688379,-1.96043e-05,-5.11664e-06,12.7978,2.5,21.3296
0.737499,0.688377,-5.94303e-06,-4.54348e-05,12.8084,2.50001,21.3475
0.762458,0.688332,-0.00219513,-0.00218188,12.8208,2.50005,21.3684
0.787349,0.688436,-0.00665169,0.00211863,12.7614,1.79497,15.2709
0.812502,0.688377,7.22669e-05,-0.000133699,12.7914,1.79495,15.3067
0.837515,0.688386,0.0006753,0.000291952,12.7881,1.79501,15.3032
0.862498,0.688378,-0.000130865,-6.57997e-05,12.8025,1.79501,15.3204
0.887499,0.688379,-4.35213e-05,-8.97952e-07,12.7915,1.795,15.3071
0.912499,0.688379,-6.46437e-05,-1.58245e-05,12.7939,1.795,15.31
0.937506,0.688377,0.000229647,-9.9906e-05,12.7885,1.79499,15.3034
0.962527,0.688377,0.00106769,-6.15186e-05,12.7771,1.79499,15.2899
0.987587,0.688402,0.00552067,0.00161137,13.083,1.79553,15.6606
1.0109,0.688776,-0.0731981,0.0229152,11.3723,1.79386,13.6002
0.00167816,0.710817,0.0783693,0.0116402,12.46,1.79368,14.8995
0.024633,0.710477,-0.022168,-0.00580585,14.6302,1.79575,17.5148
0.0500686,0.710601,0.00449322,0.00106895,12.5269,1.79499,14.9905
0.0749711,0.710582,-0.00165003,-0.00019554,12.8751,1.795,15.4072
0.0999998,0.710585,9.33673e-05,9.78954e-06,12.776,1.79499,15.2885
0.125001,0.710584,2.06576e-05,-1.8493e-05,12.7961,1.795,15.3126
0.150003,0.710584,0.000123035,-3.7997e-05,12.7942,1.795,15.3104
0.174999,0.710588,-1.22727e-05,0.000118491,12.7989,1.79501,15.3162
0.199979,0.710594,-0.000889933,0.000311338,12.7994,1.795,15.3167
0.225039,0.710612,0.00199557,0.0010175,12.7319,1.79491,15.2351
0.250184,0.710534,0.00817476,-0.00246041,12.8318,2.49998,21.3862
0.274995,0.710586,-0.000415839,0.000125472,12.8323,2.5001,21.388
0.299997,0.710585,-0.000119852,6.73876e-06,12.7977,2.5,21.3295
0.325,0.710585,2.06872e-05,-7.26765e-06,12.7963,2.5,21.3271
0.35,0.710585,-5.47297e-07,1.14039e-06,12.7976,2.5,21.3294
0.375,0.710585,7.73373e-08,3.72393e-07,12.7973,2.5,21.3289
0.4,0.710585,-1.31691e-08,-3.11572e-08,12.7973,2.5,21.3289
0.425,0.710585,1.59168e-09,-7.06269e-09,12.7973,2.5,21.3289
0.45,0.710585,1.3639e-10,4.08569e-10,12.7973,2.5,21.3289
0.475,0.710585,-6.3931e-11,1.5903e-10,12.7973,2.5,21.3289
0.5,0.710585,4.18815e-12,6.31387e-13,12.7973,2.5,21.3289
0.525,0.710585,5.66736e-13,3.87324e-12,12.7973,2.5,21.3289
0.55,0.710585,-6.5732e-12,-8.26999e-12,12.7973,2.5,21.3289
0.575,0.710585,-6.55139e-11,-1.02985e-10,12.7973,2.5,21.3289
0.6,0.710585,1.32038e-09,2.70556e-09,12.7973,2.5,21.3289
0.625,0.710585,8.4788e-09,1.38833e-08,12.7973,2.5,21.3289
0.65,0.710585,-2.4774e-07,-4.15477e-07,12.7973,2.5,21.3288
0.675,0.710585,9.81406e-08,-1.38372e-06,12.7973,2.5,21.3288
0.7,0.710585,-6.26448e-07,3.08389e-05,12.8016,2.50001,21.3361
0.724999,0.710584,-4.67684e-06,-9.55313e-08,12.8118,2.50002,21.3532
0.749957,0.710538,-0.00222259,-0.00213098,12.8242,2.50005,21.3741
0.774849,0.710642,-0.0066464,0.0021219,12.76,1.79497,15.2692
0.800002,0.710583,7.42867e-05,-0.000133188,12.7907,1.79495,15.3058
0.825015,0.710591,0.000676583,0.000289039,12.7877,1.79501,15.3027
0.849998,0.710584,-0.000132437,-7.26583e-05,12.8025,1.79501,15.3203
0.874999,0.710585,-3.28712e-05,-5.92909e-06,12.7914,1.795,15.3071
0.899999,0.710585,-5.32252e-05,-3.46018e-06,12.7948,1.795,15.3111
0.925001,0.710584,2.25229e-05,-3.58523e-05,12.7909,1.79499,15.3064
0.950017,0.710581,0.000684225,-0.000157744,12.787,1.79498,15.3016
0.975052,0.710579,0.00227735,-0.000244795,12.8366,1.79511,15.3621
0.999688,0.710169,-0.0112753,-0.0243987,14.5486,1.79554,17.4152
0.0129573,0.732649,0.0190528,-0.0072474,12.9466,1.79545,15.4966
0.0374357,0.732819,-0.00251701,0.00168185,12.7379,1.79515,15.2443
0.0624859,0.732778,-0.000786477,-0.000735482,12.8453,1.795,15.3715
0.0874948,0.732791,-0.000115773,7.39702e-05,12.773,1.79499,15.2849
0.112499,0.732791,-4.63803e-05,-1.69814e-05,12.7979,1.795,15.3148
0.137501,0.73279,5.23021e-05,-1.13024e-05,12.7929,1.795,15.3088
0.162503,0.73279,0.00010911,-4.14889e-05,12.7949,1.795,15.3112
0.187499,0.732794,-1.23704e-05,0.000116252,12.799,1.79501,15.3163
0.212479,0.732799,-0.000891047,0.000308652,12.7997,1.795,15.317
0.23754,0.732817,0.00204587,0.00103532,12.7371,1.79492,15.2414
0.262666,0.732708,0.00724878,-0.00405446,12.818,2.49997,21.363
0.287516,0.732756,0.000695486,-0.00168501,12.8066,2.50003,21.3446
0.312493,0.732792,-0.00036304,0.000122204,12.8189,2.50004,21.3652
0.337501,0.73279,5.27371e-05,-1.91162e-06,12.7977,2.5,21.3296
0.3625,0.732791,1.09151e-05,-1.00556e-05,12.7971,2.5,21.3285
0.3875,0.732791,-1.83439e-06,1.35958e-06,12.7975,2.5,21.3292
0.4125,0.732791,2.17442e-08,4.24317e-07,12.7973,2.5,21.3289
0.4375,0.732791,2.58771e-08,-3.36797e-08,12.7973,2.5,21.3289
0.4625,0.732791,2.67073e-09,-8.70506e-09,12.7973,2.5,21.3289
0.4875,0.732791,-8.18523e-10,-5.86925e-10,12.7973,2.5,21.3289
0.5125,0.732791,-1.05716e-11,-7.37175e-10,12.7973,2.5,21.3289
0.5375,0.732791,-1.61124e-11,-9.28423e-10,12.7973,2.5,21.3289
0.5625,0.732791,1.37311e-09,1.82994e-09,12.7973,2.5,21.3289
0.5875,0.732791,8.93382e-09,1.4059e-08,12.7973,2.5,21.3289
0.6125,0.732791,-2.14623e-07,-4.01635e-07,12.7973,2.5,21.3288
0.6375,0.732791,-1.00691e-06,-1.46739e-06,12.7972,2.5,21.3287
0.6625,0.732791,1.86444e-05,3.55215e-05,12.8013,2.50001,21.3356
0.6875,0.732792,4.56715e-05,9.41889e-05,12.81,2.50002,21.3502
0.712479,0.732756,-0.00100754,-0.00163642,12.8012,2.5,21.3353
0.737479,0.73271,-0.00108627,-0.00392275,12.7958,2.49998,21.3262
0.762345,0.732848,-0.00690769,0.00219141,12.7802,1.795,15.2937
0.787503,0.732787,0.000110866,-0.000196176,12.7875,1.79495,15.302
0.812515,0.732797,0.000690584,0.000264177,12.788,1.79501,15.303
0.837498,0.732789,-0.000130648,-7.27313e-05,12.8025,1.79501,15.3204
0.862499,0.73279,-2.99119e-05,-5.02296e-06,12.7913,1.795,15.3069
0.887499,0.732791,-3.22476e-05,-1.79257e-06,12.795,1.795,15.3114
0.912499,0.732791,-3.59648e-05,-3.16819e-06,12.7931,1.795,15.309
0.937506,0.732788,0.000223312,-0.000101645,12.7888,1.79499,15.3038
0.962527,0.732788,0.00106543,-6.21059e-05,12.777,1.79499,15.2898
0.987587,0.732814,0.00552009,0.00161106,13.083,1.79553,15.6606
1.0109,0.733188,-0.0731975,0.0229155,11.3723,1.79386,13.6001
0.00167817,0.755229,0.0783701,0.0116445,12.4598,1.79368,14.8992
0.0246329,0.754889,-0.0221694,-0.00580506,14.6303,1.79575,17.5149
0.0500686,0.755013,0.00449406,0.0010681,12.5268,1.79499,14.9903
0.0749712,0.754993,-0.00164609,-0.000196858,12.875,1.795,15.4071
0.0999999,0.754997,9.64622e-05,1.24341e-05,12.7761,1.79499,15.2887
0.125,0.754997,-1.19775e-05,-1.39188e-06,12.7966,1.795,15.3132
0.150001,0.754996,4.00104e-05,-1.54297e-05,12.7933,1.795,15.3093
0.175003,0.754996,0.000105178,-4.11088e-05,12.7947,1.795,15.311
0.199999,0.754999,-3.06514e-05,9.48481e-05,12.7989,1.79501,15.3161
0.224978,0.755002,-0.000877294,0.000168161,12.8052,1.79501,15.3236
0.249992,0.755021,-0.000292874,0.000938184,12.7577,1.79497,15.2664
0.27506,0.755057,0.00285038,0.00227043,12.7395,1.79494,15.2444
0.300164,0.754914,0.00708784,-0.00405017,12.8304,2.49996,21.3837
0.325021,0.754962,0.0009768,-0.00169144,12.8003,2.50003,21.3341
0.349993,0.754997,-0.000410631,0.000102609,12.8217,2.50004,21.3698
0.375001,0.754996,5.28889e-05,-2.48664e-07,12.7971,2.5,21.3286
0.4,0.754996,1.07853e-05,-9.83322e-06,12.7972,2.5,21.3286
0.425,0.754997,-1.76192e-06,1.43016e-06,12.7975,2.5,21.3292
