x,y,z,vx,vy,vz,rho,e,P
-0.264182,0.085606,0.200011,-0.00127799,-0.00181267,-7.55387e-05,49.7659,2.5,49.7658
-0.239818,0.0859986,0.199932,0.00161926,0.0039379,-0.000715793,126.67,2.5,126.67
-0.216003,0.0857177,0.199811,-6.36217e-05,-0.000108017,-0.00401139,61.7384,2.49999,61.7383
-0.192,0.0857468,0.199918,2.39774e-07,0.000855428,-0.00194336,5.07584,2.5,5.07584
-0.168,0.0856941,0.199914,-8.78195e-05,0.000776744,-0.00106485,1.02892,2.5,1.02892
-0.144037,0.0858476,0.199865,-0.000196752,0.000862612,-0.00171103,3.28412,2.5,3.28412
-0.119957,0.0855927,0.199943,0.000304874,-0.00216947,-0.00222087,2.50207,2.49999,2.50207
-0.0960151,0.0858116,0.199925,-0.00141393,0.00368408,-0.00240501,8.07401,2.5,8.074
-0.0719882,0.0856597,0.200109,0.00137303,-0.000550262,0.000845436,1.01149,2.5,1.01149
-0.0480018,0.085649,0.200003,-0.000148548,-0.00108226,-0.000721074,4.04944,2.5,4.04944
-0.0240032,0.0856547,0.200126,-0.000130415,-0.000484215,0.00285646,79.4256,2.49999,79.4255
8.46272e-06,0.0857395,0.200066,0.000303211,0.000807648,0.00116759,4.56504,1.795,3.27769
0.120003,0.085668,0.199758,1.30944e-05,0.000411335,-0.00343694,4.25842,1.79499,3.05752
0.239993,0.0856369,0.199891,-8.4085e-05,-0.001024,-0.00214052,72.6647,1.795,52.1733
0.36,0.0857406,0.199738,3.34502e-05,0.000255124,-0.00304129,8.6667,1.79499,6.22267
0.479999,0.0856774,0.199735,-2.23555e-05,-0.00340562,-0.000739538,10.5813,1.795,7.59735
0.599998,0.0857371,0.199613,-3.73184e-05,-0.000569668,-0.00509761,23.2642,1.79499,16.7036
-0.576043,0.114366,0.200137,-0.00123185,0.00124338,0.00114799,33.5268,2.49999,33.5267
-0.551953,0.114356,0.200116,0.00128933,0.00181337,0.000645017,35.9195,2.5,35.9195
-0.528001,0.114277,0.199983,-3.83357e-05,-0.000769877,-0.00161092,5.25787,2.5,5.25787
-0.504001,0.114281,0.199917,-3.09851e-05,-0.000977085,-0.00275717,5.89721,2.49999,5.89719
-0.480152,0.114069,0.20004,-0.00141564,-0.00330265,-0.00159715,0.763174,2.49999,0.763172
-0.455851,0.114283,0.199967,0.00136851,-0.000662376,-0.000895254,25.7421,2.5,25.742
-0.432001,0.114332,0.200048,4.25671e-05,0.000892515,0.00121784,10.19,2.5,10.19
-0.408,0.114247,0.19997,1.70759e-06,-0.00040311,-0.00097539,5.68984,2.5,5.68984
-0.383997,0.114596,0.199479,-1.46913e-05,0.00218024,-0.00396534,3.52463,2.5,3.52462
-0.36001,0.114366,0.200235,-0.00137161,-0.000175307,0.00320501,0.410698,2.5,0.410697
-0.33599,0.114268,0.200164,0.00134921,-0.000357248,0.00252175,0.416129,2.5,0.416128
-0.311995,0.114363,0.199823,1.7115e-05,0.00116714,-0.00179788,8.12136,2.5,8.12136
-0.288002,0.114293,0.200033,-3.72802e-05,0.00048536,-0.000789896,21.1483,2.5,21.1483
-0.263999,0.114265,0.200158,-1.30157e-05,-0.00134525,0.000917909,6.97641,2.5,6.97641
-0.240001,0.114299,0.200012,-3.33866e-05,1.6776e-05,0.000130532,128.556,2.5,128.556
-0.215997,0.114367,0.199878,2.30249e-05,0.000995533,-0.00151353,190.451,2.5,190.451
-0.192186,0.114378,0.200048,-0.00155762,0.002085,0.00142085,5.44395,2.49999,5.44394
-0.167898,0.114445,0.200093,0.000902705,0.00196546,0.00144706,5.44837,2.5,5.44837
-0.143913,0.114218,0.199888,0.000731983,-0.00159893,-0.00121913,2.72637,2.5,2.72637
-0.120006,0.114191,0.199964,-6.04475e-05,-0.00210959,-0.000834896,35.2597,2.5,35.2596
-0.0960012,0.114188,0.19983,-8.81581e-06,-0.00233025,-0.00189424,7.97714,2.5,7.97713
-0.0720037,0.11414,0.199866,-3.81258e-05,0.00023961,-0.00241797,15.4877,2.49999,15.4876
-0.0480121,0.114193,0.200066,-0.000135306,-0.000897231,0.00229793,23.3235,2.5,23.3235
-0.0239993,0.114262,0.199921,-0.000847366,0.00206136,-0.000308876,5.5289,2.5,5.5289
1.87188e-05,0.114332,0.200399,0.00109214,0.000792328,0.00551488,5.6998,1.79499,4.09244
0.119997,0.114363,0.1998,-6.82684e-05,-0.000307053,-0.00235861,21.6553,1.79499,15.5484
0.239999,0.114233,0.199638,-2.95842e-05,-1.60377e-05,-0.00886298,5.41872,1.79497,3.89057
0.36,0.114169,0.19995,2.83937e-05,-0.00102773,0.000994619,8.21308,1.795,5.89699
0.479997,0.114003,0.19974,-6.59319e-05,-0.0037294,-0.00413818,1.02492,1.79498,0.735888
0.599997,0.114077,0.199781,-6.00761e-05,-0.0031869,-0.00250392,19.4791,1.79498,13.9859
-0.576002,0.142636,0.199744,-9.18131e-06,-0.00474164,-0.00441784,27.9062,2.49999,27.9062
-0.552003,0.142883,0.200168,-3.12126e-05,0.00064002,0.000915305,0.243917,2.5,0.243916
-0.527999,0.142729,0.200087,2.55744e-05,-0.00116846,-0.000681595,6.06894,2.5,6.06894
-0.504002,0.142885,0.200096,-1.17094e-05,0.000154579,0.00223581,6.43253,2.5,6.43253
-0.480033,0.143023,0.200086,-0.000262577,0.000510186,0.00101251,7.32432,2.5,7.32432
-0.455995,0.142922,0.200165,-0.0002973,0.00137274,0.00113442,6.55702,2.5,6.55703
-0.431988,0.142941,0.20008,0.000386353,0.0013082,0.00109334,11.4899,2.5,11.4899
-0.408095,0.14297,0.199902,-0.0012768,0.00171137,-0.00137089,2.71046,2.5,2.71046
-0.383909,0.14282,0.200046,0.00012826,-0.000829286,-0.000739677,24.3823,2.5,24.3822
-0.360111,0.142759,0.200361,-0.00081516,-0.00519915,0.00654861,62.9636,2.49999,62.9633
-0.335889,0.142652,0.200012,0.00185402,-0.00149255,-0.000377841,1.28266,2.5,1.28266
-0.311981,0.142877,0.200036,0.000248016,-0.000580954,-5.93173e-05,7.00522,2.5,7.00521
-0.288073,0.142876,0.199982,-0.000762396,-0.000117189,-0.000590592,1.16531,2.5,1.16531
-0.264033,0.142711,0.199924,-0.000780272,-0.00252275,-0.00169204,57.3524,2.49999,57.3523
-0.239904,0.142679,0.200023,0.00140033,-0.00269203,-0.000702553,78.972,2.49999,78.9718
-0.216002,0.143222,0.199873,-2.17193e-05,0.00349023,-0.000774283,2.35161,2.5,2.35161
-0.192024,0.142849,0.200134,-0.000286141,0.000418955,0.00215313,1.77976,2.5,1.77976
-0.167977,0.142694,0.199993,0.000295709,-0.00200519,0.000627817,6.80573,2.5,6.80573
-0.144014,0.142657,0.19989,-0.00044491,-0.00184081,-0.00199917,3.66596,2.5,3.66596
-0.119989,0.143015,0.199977,0.00040907,0.00420045,-0.00138729,8.7487,2.49999,8.74868
-0.0960026,0.142989,0.199663,-2.65122e-05,0.00181777,-0.0042138,30.0077,2.49999,30.0076
-0.0720301,0.143005,0.199797,-0.000693707,0.00283738,-0.00286772,31.2871,2.49999,31.287
-0.0479849,0.142734,0.200162,-0.000712023,-0.00101729,0.00289837,21.0054,2.5,21.0054
-0.0240872,0.14289,0.200077,0.000356553,0.000187347,-0.000347475,23.611,2.5,23.6111
9.59586e-05,0.142832,0.200093,0.000960559,0.000113348,-0.000731003,0.942724,1.795,0.676875
0.119993,0.142944,0.199945,-1.87125e-05,-0.000172962,-0.00146272,8.82085,1.79499,6.33335
0.239996,0.14292,0.199806,-6.4283e-05,0.000183964,-0.00168537,3.90683,1.79499,2.80508
0.359993,0.142772,0.199881,-0.000123076,-0.0012671,0.000119092,1.09473,1.79499,0.786012
0.479995,0.142633,0.199793,-4.0383e-05,-0.00069249,-0.00271377,7.62663,1.79499,5.47589
0.599996,0.142606,0.199848,-2.16004e-05,-0.00328354,-0.000422471,29.7996,1.79499,21.3959
-0.576031,0.171483,0.199941,-0.000249,-2.36625e-05,-0.00130032,31.6787,2.5,31.6787
-0.55197,0.171391,0.200001,0.000230998,-0.000502073,-2.86928e-05,48.9011,2.5,48.9012
-0.528,0.171421,0.19992,-7.3024e-06,0.000212082,-0.000629746,18.6527,2.5,18.6527
-0.504,0.1713,0.200064,-2.48095e-05,-0.00435806,0.00128434,39.6791,2.5,39.6791
-0.48,0.171436,0.200025,2.22879e-06,-0.00167386,0.000959366,1.14447,2.5,1.14448
-0.455998,0.171249,0.199852,3.90906e-05,-0.00243263,-0.00159022,58.3216,2.5,58.3215
-0.432152,0.171447,0.199863,-0.00154524,0.00139987,-0.00109877,4.0429,2.5,4.0429
-0.407848,0.171548,0.200005,0.00156193,0.00114668,-2.98999e-05,7.49936,2.5,7.49936
-0.383997,0.171347,0.200112,3.00941e-05,-0.000645427,0.00127972,53.8835,2.5,53.8836
-0.359999,0.171663,0.200007,1.86146e-05,0.00235508,0.000197201,129.826,2.5,129.826
-0.336001,0.171349,0.199954,-4.23346e-06,-0.00143208,-0.00098228,60.4871,2.5,60.4871
-0.31203,0.171699,0.199986,-0.000332222,0.00370975,-0.000403022,4.70045,2.5,4.70044
-0.287967,0.171543,0.20007,0.000398497,0.0015895,-0.000478391,2.05204,2.5,2.05205
-0.264,0.17162,0.199893,-2.08857e-05,0.00202049,-0.00222251,140.724,2.49999,140.723
-0.24,0.171774,0.200113,-3.96057e-05,0.00290732,0.000790659,140.716,2.5,140.716
-0.215999,0.171495,0.200075,1.267e-05,0.000914928,-0.000144823,15.571,2.5,15.571
-0.191999,0.171612,0.19985,-5.42609e-07,0.000889524,-0.00334719,34.9975,2.5,34.9975
-0.168056,0.171482,0.200035,-0.00140792,-0.00112798,0.00051464,3.41327,2.5,3.41327
-0.144037,0.171357,0.199836,0.000648944,-0.00193314,-0.00235442,1.76704,2.5,1.76704
-0.119956,0.171565,0.199976,0.000331857,0.0007366,-0.000856226,6.04446,2.5,6.04446
-0.0959517,0.171488,0.20002,0.000373253,0.00136959,-0.000156668,14.4444,2.5,14.4444
-0.0719986,0.171505,0.200019,-4.96364e-06,0.000814987,0.000379505,24.7535,2.5,24.7535
-0.0480036,0.171403,0.199799,-2.35827e-05,-0.000894871,-0.00219862,21.3942,2.5,21.3942
-0.0240332,0.171481,0.199864,-0.0004522,0.000591169,-0.00415586,93.1906,2.49999,93.1903
3.52243e-05,0.171423,0.20005,0.000462036,-0.000229839,5.53449e-05,20.9473,1.795,15.0402
0.120003,0.171481,0.199968,8.19755e-06,0.000631632,-0.000835213,14.1756,1.795,10.1781
0.239997,0.171572,0.199734,-2.74495e-05,0.00131062,-0.0047561,11.173,1.79498,8.02218
0.359998,0.171512,0.199932,-3.31484e-05,0.000363756,-0.00100486,6.90636,1.795,4.95875
0.479994,0.171439,0.19991,-9.09533e-05,-2.28803e-05,-0.00183425,1.04114,1.79499,0.747537
0.599995,0.17141,0.199876,-2.24884e-05,-0.000138698,-0.00194973,7.15418,1.79499,5.13667
-0.576007,0.199871,0.199601,-3.40352e-05,-0.00103552,-0.00345407,1.13209,2.5,1.13209
-0.55202,0.199892,0.199934,-0.000348132,0.0009763,-0.000658073,4.02688,2.5,4.02688
-0.528046,0.20006,0.19997,-0.000256584,0.000942403,-0.00100356,1.78498,2.5,1.78498
-0.504089,0.199911,0.199808,-0.00112144,-0.00217469,-0.00325943,1.2154,2.49999,1.2154
-0.480084,0.19971,0.199865,-0.00102887,-0.00485401,-0.00138423,2.46205,2.49999,2.46204
-0.45594,0.199961,0.199909,0.00130195,-0.00127126,-0.00166943,4.55669,2.49999,4.55668
-0.431876,0.200262,0.199981,0.00088147,0.00342705,0.000283743,13.1931,2.5,13.1931
-0.407947,0.200045,0.199863,0.000555208,0.000653588,-0.00195339,4.87072,2.5,4.87072
-0.384001,0.200105,0.199857,-2.18117e-05,0.00100754,-0.00391396,5.24052,2.49999,5.24051
-0.359998,0.200058,0.200199,1.14574e-05,0.000934047,0.00239233,23.8924,2.5,23.8924
-0.336003,0.199945,0.199781,-1.95396e-05,-0.000662818,-0.00183907,4.06235,2.5,4.06235
-0.311996,0.200121,0.199936,4.20989e-05,0.00210593,-0.00184581,2.08045,2.5,2.08045
-0.287997,0.200184,0.199869,2.14001e-05,0.00343904,-0.00278435,13.3211,2.5,13.3211
-0.263999,0.200151,0.199913,2.54489e-05,0.00217195,-0.00283255,6.82531,2.49999,6.82528
-0.240001,0.200082,0.199774,-2.11726e-05,0.000632987,-0.00439813,5.27135,2.49999,5.27133
-0.216012,0.200111,0.20001,-0.000305248,0.00077002,-0.000934208,44.494,2.5,44.494
-0.191993,0.199931,0.200009,0.000240113,-0.000741114,0.000199633,197.309,2.5,197.309
-0.168002,0.199945,0.199991,-3.57307e-05,-0.00209024,0.000138565,27.6684,2.5,27.6683
-0.144001,0.200014,0.199981,4.4343e-06,-0.00145323,0.000149331,8.10367,2.5,8.10367
-0.120003,0.199961,0.199893,-3.71201e-05,-0.000786622,-0.000956799,16.3203,2.5,16.3203
-0.0960795,0.19988,0.200018,-0.00189409,-0.00110042,0.000872951,26.6054,2.5,26.6054
-0.0719466,0.199953,0.199854,0.000709598,-2.57985e-05,0.00377388,12.7424,2.5,12.7424
-0.0479764,0.199921,0.200096,0.00117091,-0.000211841,0.000924835,1.1495,2.5,1.1495
-0.0240024,0.199891,0.199791,6.45916e-06,-0.000859105,-0.00357339,0.425106,2.5,0.425105
1.05692e-06,0.199986,0.199893,9.49758e-06,0.000914803,-0.00152001,4.6705,1.79499,3.35341
0.12,0.199516,0.199947,-3.50741e-06,-0.00322918,-0.000813073,3.51449,1.79499,2.5234
0.239993,0.199741,0.199774,-5.98324e-05,-0.00209696,-0.00193468,32.9504,1.79499,23.6582
0.359995,0.199703,0.199879,-4.15698e-05,-0.00178151,-0.000957009,0.753399,1.79499,0.540939
0.479996,0.199626,0.199728,-1.20747e-05,-0.00518573,-0.0029027,1.25149,1.79496,0.898551
0.599997,0.1997,0.199733,-3.82623e-05,-0.0030895,-0.00309577,3.06755,1.79498,2.20248
-0.576009,0.228262,0.199842,-8.4529e-05,-0.00318707,-0.00279809,6.52927,2.49999,6.52923
-0.552,0.228566,0.199944,-2.68247e-05,0.00122078,-0.000281109,5.46346,2.49999,5.46345
-0.528184,0.228575,0.200073,-0.00161766,0.000403873,0.00218302,3.21214,2.5,3.21214
-0.503886,0.228732,0.200017,-0.000481088,0.00324916,-0.000219021,3.78163,2.49999,3.78162
-0.480074,0.228969,0.19996,0.000656918,0.0105865,-0.000555386,27.1037,2.49998,27.1035
-0.455864,0.228533,0.200118,0.00137841,-0.000563953,0.001081,4.46335,2.5,4.46335
-0.432107,0.228536,0.200028,-0.00160575,0.000755447,0.00151352,11.0575,2.5,11.0575
-0.407893,0.228732,0.200102,0.00162376,0.00141434,0.00127743,2.21586,2.5,2.21586
-0.384003,0.228696,0.200094,-3.15383e-05,0.00129437,0.00161222,0.601805,2.5,0.601805
-0.360009,0.228589,0.200028,-9.72589e-05,0.00121122,0.000182975,0.382789,2.5,0.382789
-0.335999,0.228559,0.200154,1.66298e-05,-0.000285892,0.000292788,1.94946,2.5,1.94946
-0.311999,0.228651,0.200165,3.30019e-05,0.00083535,0.00243342,7.73087,2.49999,7.73085
-0.288167,0.228547,0.200079,-0.00141669,0.000348556,0.00122283,2.26416,2.5,2.26416
-0.263839,0.228515,0.199811,0.00133493,-0.000738075,-0.00318793,5.84956,2.49999,5.84953
-0.239999,0.228551,0.200016,4.53223e-05,-0.000486716,0.00239739,55.9543,2.49998,55.9539
-0.216004,0.228569,0.200002,-2.59459e-05,-0.000435802,0.00340114,4.21335,2.5,4.21335
-0.192,0.228651,0.20013,2.08795e-05,0.000124642,0.00157622,31.1048,2.5,31.1048
-0.167998,0.228769,0.199998,1.01097e-05,0.00472487,-0.000863239,4.30727,2.5,4.30727
-0.144011,0.228721,0.199942,-0.000415908,0.00163308,0.000769405,79.625,2.5,79.625
-0.120058,0.228623,0.200189,-0.000144797,0.00249801,0.00418603,13.3605,2.5,13.3605
-0.0959388,0.228599,0.200127,0.000463472,0.000670277,0.0030619,25.4798,2.5,25.4798
-0.0720041,0.228588,0.200078,-3.23825e-05,-0.000296451,0.000712267,11.0443,2.5,11.0443
-0.0480016,0.228638,0.200054,-1.86073e-05,0.00100194,0.000573757,1.15139,2.5,1.15139
-0.024064,0.228737,0.199897,-0.000819303,0.000830646,-4.98146e-05,2.04547,2.5,2.04547
5.41223e-05,0.228798,0.200028,0.000710279,0.00239868,0.00067054,0.786142,1.79499,0.564448
0.119983,0.22884,0.19972,-0.000239868,0.00271138,-0.00280228,0.438661,1.79497,0.314953
0.239982,0.228615,0.199756,-0.00018836,0.000373424,-0.00226383,102.734,1.79498,73.7617
0.359992,0.228649,0.199898,-5.59497e-05,0.000975806,-0.000561319,0.324507,1.79498,0.232994
0.479986,0.228611,0.199637,-0.000179279,0.000545414,-0.00534055,0.298171,1.79496,0.214082
0.599986,0.228686,0.199793,-0.000166907,0.00128333,-0.00066403,0.717109,1.79497,0.514876
-0.576044,-0.171455,0.228326,-0.000602311,-0.000404036,-0.00372971,1.35887,2.49999,1.35887
-0.551974,-0.171318,0.228405,0.000400435,0.00151371,-0.00294239,34.4671,2.49999,34.467
-0.528095,-0.171466,0.228523,-0.00111012,-0.00056818,-0.000524578,98.1305,2.5,98.1304
-0.503976,-0.171093,0.228344,0.000474164,0.00367536,-0.00336319,26.6629,2.49999,26.6628
-0.479859,-0.171493,0.22853,0.00151008,-0.00116317,-0.000782748,2.46426,2.5,2.46426
-0.456055,-0.171254,0.228597,-0.00137053,0.00141448,-0.000535444,2.24499,2.5,2.24499
-0.432091,-0.171292,0.228532,-0.000286011,0.00227283,-0.000555719,4.7639,2.5,4.76389
-0.407901,-0.171379,0.228761,0.0005368,0.000220457,0.00149321,2.88822,2.5,2.88822
-0.383962,-0.171504,0.228591,0.0010387,-0.000836408,0.000596968,2.9209,2.5,2.9209
-0.35995,-0.171367,0.228616,0.000581776,0.000646953,0.000202913,43.6621,2.5,43.6621
-0.335997,-0.171464,0.228457,6.71795e-05,-0.000409632,-0.00167094,44.0275,2.5,44.0274
-0.311994,-0.171634,0.228728,0.000114536,-0.0037866,0.00364813,3.78316,2.49999,3.78314
-0.288043,-0.171453,0.228604,-0.000443701,-0.000491636,0.000884598,2.05938,2.49999,2.05938
-0.263986,-0.171296,0.228467,7.43501e-06,0.0032742,-0.00142948,20.0559,2.5,20.0559
-0.240088,-0.17135,0.228515,-0.00153136,0.000544359,-0.000282903,93.1659,2.5,93.1658
-0.215962,-0.171443,0.228616,0.0011469,-9.93634e-06,5.71534e-05,27.7071,2.5,27.7071
-0.191977,-0.171383,0.228636,0.00063031,0.000246454,0.00113505,53.4133,2.5,53.4133
-0.167989,-0.171331,0.228706,-0.000577254,0.000524202,0.00186619,89.8304,2.5,89.8305
-0.144008,-0.171473,0.228587,2.50533e-05,-0.000654009,0.000479893,39.8204,2.5,39.8204
-0.120004,-0.171416,0.228593,0.000146595,0.000408961,-0.000751942,2.50673,2.5,2.50673
-0.0958754,-0.171361,0.228519,0.00154358,0.00090991,-0.000910094,5.11751,2.49999,5.11749
-0.0720169,-0.171315,0.228636,-0.000149734,0.000969267,0.000127336,5.11226,2.5,5.11225
-0.047975,-0.171387,0.228554,0.000260421,0.00135126,-0.000594847,7.81126,2.5,7.81126
-0.0239901,-0.171377,0.22829,0.000116567,0.000549973,-0.00250544,7.85585,2.49999,7.85583
2.25704e-05,-0.171166,0.228883,0.000218922,0.00233613,0.00247416,73.8658,1.79499,53.0354
0.120034,-0.171622,0.229264,0.000395765,-0.000649677,0.00700996,1.11853,1.79498,0.803097
0.24004,-0.171615,0.229119,0.000476811,-0.000924313,0.00568784,2.66602,1.79498,1.91419
0.360035,-0.171612,0.229088,0.000369996,-2.03097e-05,0.00446774,21.77,1.79499,15.6307
0.480038,-0.171594,0.229087,0.000449634,-0.00120956,0.00449764,5.92881,1.79499,4.25686
0.60004,-0.1716,0.2291,0.000474228,-0.000983819,0.00490871,0.253861,1.79499,0.182271
-0.575997,-0.142762,0.228881,-0.00122933,0.00137058,0.00339315,1.07558,2.49999,1.07558
-0.551982,-0.142687,0.228817,0.00153356,0.00305161,0.00498713,1.98741,2.49999,1.9874
-0.528406,-0.142623,0.229143,-0.00405883,0.00228399,0.00651848,24.3806,2.49999,24.3805
-0.503601,-0.142769,0.228734,0.00407799,0.00191111,0.00209926,3.00482,2.49999,3.00481
-0.479986,-0.142792,0.228706,-9.01704e-05,0.0011704,0.00167562,0.79059,2.5,0.790588
-0.455977,-0.142841,0.228733,0.000470718,0.00129147,0.00241522,5.70079,2.5,5.70079
-0.432072,-0.142757,0.228703,-0.00151884,0.00188759,0.00448693,2.1628,2.5,2.16279
-0.407928,-0.142767,0.228644,0.00146494,0.000488852,0.000397253,0.526558,2.5,0.526558
-0.383999,-0.142686,0.22856,-7.55694e-05,0.00211779,-0.000815156,0.449478,2.5,0.449478
-0.36004,-0.14283,0.228751,-0.00120301,0.000864494,0.00471341,11.8467,2.5,11.8466
-0.335946,-0.14256,0.228896,0.00134936,0.00272241,0.00418749,22.6454,2.5,22.6454
-0.312058,-0.142687,0.228795,-0.000879531,0.00274384,0.00247835,12.9181,2.49999,12.918
-0.287915,-0.14243,0.228622,0.00149863,0.00693372,0.000442331,46.2238,2.5,46.2237
-0.264036,-0.142438,0.228599,-0.000731937,0.00732084,9.68471e-05,67.6435,2.49999,67.6433
-0.239953,-0.142725,0.228868,0.000909723,0.00172971,0.00432493,40.9263,2.5,40.9263
-0.215993,-0.14283,0.228801,9.06207e-05,0.000187333,0.0032056,12.1363,2.5,12.1363
-0.191993,-0.142645,0.228547,0.00012076,0.00281087,0.000319874,16.8089,2.5,16.8089
-0.167995,-0.142773,0.22863,6.03857e-05,0.00136504,0.00163165,27.4311,2.5,27.4311
-0.144033,-0.142808,0.228717,-0.000605481,0.00103603,0.00228383,1.23722,2.5,1.23722
-0.12026,-0.142705,0.228957,-0.00267696,0.00269705,0.00358547,4.46816,2.49999,4.46815
-0.0958595,-0.142578,0.228766,0.00197416,0.00344729,0.00379505,30.1115,2.49999,30.1114
-0.071817,-0.142882,0.228843,0.00168066,-0.000674035,0.00397519,3.64087,2.5,3.64087
-0.0479937,-0.142852,0.228795,6.34155e-05,3.75255e-05,0.0022113,0.583556,2.5,0.583556
-0.0239967,-0.142811,0.228794,4.90862e-05,0.000597728,0.00257357,17.4507,2.5,17.4507
1.04533e-05,-0.142598,0.229003,0.000100407,0.00228995,0.00513108,17.4214,1.795,12.5085
0.120015,-0.142319,0.228756,0.000174956,0.00607816,0.00231263,1.1471,1.79499,0.823616
0.240012,-0.14236,0.228834,0.000107626,0.00502817,0.00351941,2.70359,1.79499,1.94116
0.360015,-0.142368,0.228939,0.000156248,0.00490919,0.00480132,7.85372,1.79499,5.63893
0.480015,-0.142418,0.228812,0.000189288,0.00493199,0.00387289,27.1492,1.79499,19.493
0.600014,-0.142385,0.228811,0.000213691,0.00502841,0.00356291,106.709,1.79499,76.6166
-0.575993,-0.114222,0.228727,0.000103511,0.000206204,0.00464755,17.5583,2.49999,17.5582
-0.552011,-0.114069,0.228596,-0.000164618,0.00226436,0.00066446,17.5148,2.5,17.5148
-0.528169,-0.11418,0.228894,-0.0011015,0.00233618,0.00373769,1.38451,2.5,1.38451
-0.503884,-0.114122,0.228745,0.000650802,0.00207095,0.0023178,3.01086,2.5,3.01086
-0.479941,-0.114135,0.228641,0.000619521,0.00184611,0.00101403,6.54486,2.5,6.54486
-0.45597,-0.114136,0.228529,0.000306498,0.00253655,5.55496e-05,7.40945,2.5,7.40945
-0.431995,-0.114324,0.228724,6.35543e-05,-0.00048008,0.00250372,23.7212,2.5,23.7211
-0.408011,-0.114134,0.228622,-0.00131759,0.00175463,0.000526758,38.3488,2.5,38.3487
-0.384005,-0.114164,0.228622,0.000422796,0.00361097,0.00211834,27.6073,2.5,27.6073
-0.359969,-0.114225,0.228747,0.00113726,0.00156728,0.00203591,19.7054,2.5,19.7054
-0.336144,-0.114151,0.228706,-0.00127645,0.00225211,0.00165864,130.606,2.5,130.606
-0.311842,-0.114332,0.228602,0.00144717,-9.7504e-05,0.000347572,130.605,2.5,130.605
-0.287994,-0.114117,0.228572,9.48055e-05,0.00364937,-0.000533293,10.2018,2.5,10.2018
-0.263995,-0.113995,0.22869,7.08686e-05,0.00369687,0.00243699,1.208,2.5,1.208
-0.240032,-0.114067,0.228628,-0.000242172,0.00306725,0.000518265,12.8127,2.5,12.8128
-0.216056,-0.114051,0.228625,-0.000992161,0.00270595,0.00376284,62.9018,2.5,62.9018
-0.191922,-0.113959,0.228664,0.0010881,0.00438153,0.00188394,48.6558,2.5,48.6558
-0.167968,-0.114256,0.22861,0.000436525,0.000912497,0.000541277,114.649,2.5,114.649
-0.144014,-0.114278,0.228841,-0.00022887,0.000403803,0.00429309,18.8054,2.5,18.8054
-0.119978,-0.11425,0.228561,0.000342719,0.000722019,-0.00122598,2.22186,2.5,2.22186
-0.096032,-0.114117,0.228702,-0.000201573,0.00211051,0.00235799,3.59891,2.5,3.59891
-0.0719571,-0.114156,0.228679,0.000352809,0.00161124,0.00156812,4.77382,2.5,4.77383
-0.0480203,-0.114333,0.228767,-0.000266087,-0.000920961,0.00230284,3.39826,2.5,3.39826
-0.0240029,-0.114311,0.228548,-0.000135385,6.51013e-05,0.000105709,0.775167,2.5,0.775167
3.92324e-05,-0.113908,0.228581,0.000619279,0.00400043,0.000831144,1.85139,1.795,1.3293
0.120014,-0.113889,0.228699,0.000190076,0.00463446,0.00259847,4.44742,1.79499,3.19324
0.240022,-0.113895,0.228874,0.000230728,0.00262928,0.00444634,4.19165,1.79499,3.00959
0.360021,-0.113685,0.228754,0.000263388,0.00537747,0.00208299,1.74704,1.79499,1.25437
0.480023,-0.113791,0.228799,0.00025427,0.00456204,0.00342686,77.9012,1.79499,55.9328
0.600024,-0.113834,0.228784,0.000307209,0.00301436,0.00292534,120.457,1.79499,86.4877
-0.575989,-0.0857161,0.228723,0.000140366,0.000342196,0.00150022,1.01158,2.5,1.01158
-0.552034,-0.0855915,0.228614,-0.000201983,0.00158822,-4.91098e-05,3.08013,2.5,3.08013
-0.528111,-0.0857005,0.228687,-0.00139445,0.00207445,0.0015983,5.78473,2.5,5.78473
-0.503938,-0.0856447,0.228649,0.000452848,0.00211763,0.0015899,1.98527,2.5,1.98527
-0.479898,-0.0856524,0.228551,0.00144941,0.000712905,0.000280186,14.2848,2.5,14.2848
-0.455996,-0.0854268,0.228615,6.20155e-05,0.00272705,0.00122105,19.3771,2.5,19.3771
-0.431994,-0.0853755,0.228579,7.58152e-05,0.00477799,0.000129489,15.4196,2.5,15.4196
-0.408002,-0.0858387,0.228671,-0.00071001,-0.00179501,0.0016281,41.3385,2.49999,41.3384
-0.38418,-0.0850639,0.228568,-0.000559214,0.0067308,0.000530685,43.9723,2.49999,43.9722
-0.359936,-0.085677,0.228682,-0.00126537,0.000878356,0.00147456,47.1682,2.5,47.1681
-0.335857,-0.0858042,0.228672,0.00287695,-0.000303027,0.00202334,15.4136,2.5,15.4136
-0.312143,-0.0854436,0.228805,-0.00131089,0.00203273,0.00159808,0.922241,2.5,0.92224
-0.287944,-0.0857767,0.228933,-0.000311546,-0.000551237,0.00446302,14.4894,2.5,14.4894
-0.263889,-0.0856572,0.228835,0.00188756,0.00154944,0.00611291,4.58057,2.49999,4.58056
-0.239995,-0.0856519,0.228742,6.72572e-05,0.000843311,0.00248901,11.4113,2.5,11.4113
-0.215994,-0.0856248,0.228672,7.19356e-05,0.00124243,0.00146414,14.5403,2.5,14.5403
-0.192015,-0.0856115,0.228584,-0.000164048,0.000866314,0.000258606,7.65217,2.5,7.65217
